record_type,source_workbook_id,source_workbook,source_sheet,source_vintage,source_agency_name,agency_identity_status,canonical_agency_id,canonical_agency_name,identity_mapping_basis,fiscal_year,measure,publisher_measure,source_cell,value,unit,unit_label,value_status,source_raw_value,source_footnote_markers,source_comment,value_in_usd,value_in_usd_status,conversion_factor
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Business Integrity Commission,exact,business-integrity-commission,Business Integrity Commission,shared_agency_identity_canonical_surface,2022,prior_year_adjustments,prior year adjustments,B556,-0.133,USD_thousands,In $000's,value,-0.13300000000000001,,,-133.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Business Integrity Commission,exact,business-integrity-commission,Business Integrity Commission,shared_agency_identity_canonical_surface,2022,total_department_expenditures,TOTAL DEPT.,B557,8738.914,USD_thousands,In $000's,value,8738.9140000000007,,,8738914.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Campaign Finance Board,exact,campaign-finance-board,Campaign Finance Board,shared_agency_identity_canonical_surface,1980,less_intra_city,less: intra-city,AR23,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Campaign Finance Board,exact,campaign-finance-board,Campaign Finance Board,shared_agency_identity_canonical_surface,1980,other_than_personal_services,Other Than Personal Services,AR22,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Campaign Finance Board,exact,campaign-finance-board,Campaign Finance Board,shared_agency_identity_canonical_surface,1980,personal_services,Personal Services,AR21,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Campaign Finance Board,exact,campaign-finance-board,Campaign Finance Board,shared_agency_identity_canonical_surface,1980,prior_year_adjustments,prior year adjustments,AR24,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Campaign Finance Board,exact,campaign-finance-board,Campaign Finance Board,shared_agency_identity_canonical_surface,1980,total_department_expenditures,TOTAL DEPT.,AR25,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Campaign Finance Board,exact,campaign-finance-board,Campaign Finance Board,shared_agency_identity_canonical_surface,1981,less_intra_city,less: intra-city,AQ23,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Campaign Finance Board,exact,campaign-finance-board,Campaign Finance Board,shared_agency_identity_canonical_surface,1981,other_than_personal_services,Other Than Personal Services,AQ22,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Campaign Finance Board,exact,campaign-finance-board,Campaign Finance Board,shared_agency_identity_canonical_surface,1981,personal_services,Personal Services,AQ21,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Campaign Finance Board,exact,campaign-finance-board,Campaign Finance Board,shared_agency_identity_canonical_surface,1981,prior_year_adjustments,prior year adjustments,AQ24,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Campaign Finance Board,exact,campaign-finance-board,Campaign Finance Board,shared_agency_identity_canonical_surface,1981,total_department_expenditures,TOTAL DEPT.,AQ25,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
